149.0,150.0,47777.0,47429.94046858165,3.86859786089541,0.5134354130824487
164.0,165.0,33940.0,31777.098303944444,3.4890247495580438,0.3650759177325955
152.0,153.0,32867.0,30176.807731201978,2.894727234003712,0.009942312118202857
844.0,858.0,41355.0,39878.56932845315,4.364732196832306,0.7548599086372098
588.0,593.0,63299.0,62432.664588042215,4.17705650958151,0.6767905350035827
160.0,161.0,23628.0,22775.46383226809,3.744201794481124,0.4522821294388095
524.0,527.0,50054.0,49080.240121722316,4.310175010988133,0.7111450345884669
109.0,110.0,53769.0,53731.08459875509,4.042533802004873,0.5816528338823483
477.0,480.0,59715.0,58581.96539738068,3.6647408523821485,0.42849841260312277
603.0,608.0,43272.0,43279.186795530884,4.112359031244223,0.619291523968417
584.0,589.0,52244.0,48780.185639333096,3.9319539085828037,0.5658548820209267
1172.0,1196.0,45313.0,44929.48644867155,4.188202061218635,0.6711124502726076
184.0,185.0,24618.0,22775.46383226809,3.1104273295962304,0.1756435454131298
1174.0,1198.0,43295.0,41628.887142390224,4.219009123455364,0.6234218146299281
294.0,296.0,67310.0,62082.601025254815,4.174231169217055,0.6588595388621881
353.0,356.0,66172.0,68233.71791423365,4.029000181345584,0.5562271435776548
896.0,912.0,24349.0,22575.427510675283,4.258326830670664,0.642349592311464
316.0,318.0,63366.0,60132.24688972495,4.446990499637029,0.7658816010622325
738.0,750.0,23220.0,22675.44567147169,4.247286821705426,0.6836208507788601
1068.0,1089.0,27635.0,24975.86336978898,4.089361317170255,0.628663978099363
94.0,95.0,22104.0,18474.68291802273,3.0946435034382915,0.27066521477518674
62.0,62.0,19381.0,17024.41958647487,3.7318249832309993,0.46701867580692985
768.0,780.0,47048.0,44279.368403494926,3.370961571161367,0.21908354044769768
1185.0,1210.0,46839.0,46629.795182210415,4.004622216528961,0.5651406484191426
903.0,919.0,23445.0,22325.382108684276,3.9816805288974195,0.615946839691658
32.0,32.0,44980.0,43379.20495632729,3.8980546909737663,0.5486998011774367
1114.0,1136.0,33024.0,30826.925776378608,4.174146075581396,0.6407318563623966
454.0,457.0,49581.0,48480.13115694389,3.9856900828946573,0.5611055337339916
140.0,141.0,22020.0,21025.146018331023,3.5122161671207994,0.35436978573989847
1076.0,1097.0,32685.0,30726.9076155822,3.7549181581765336,0.40847389353328284
1170.0,1193.0,29932.0,27476.317389699074,4.24807897901911,0.7498046506681162
50.0,50.0,47006.0,46529.777021414004,4.334372207803259,0.7490507530851308
908.0,924.0,25253.0,23275.55463625011,3.9557478319407595,0.5499831256881371
1018.0,1036.0,30399.0,29926.762329210967,3.9338465081088194,0.573117703131899
229.0,231.0,32085.0,31477.043821555228,2.9524700015583605,0.07307575839073809
159.0,160.0,14965.0,14573.974646962974,2.6047444036084197,-0.0068621692311673175
207.0,208.0,27775.0,28276.462676070303,2.8520972097209722,0.13793642366839093
36.0,36.0,20809.0,20475.046133950804,3.9427170935652844,0.6007857959636866
587.0,592.0,46054.0,43679.25943871651,3.4023646154514267,0.21980390330787838
538.0,541.0,30526.0,28426.48991726491,4.133705693507174,0.6315106080182722
