1,1,1
2,2,0.5
3,1,0.5
4,1,-1
5,1,1
6,1,1
7,1,1
8,1,1
9,3,0.66667
10,1,1
11,1,1
12,2,1
13,2,1
14,2,1
15,1,1
16,1,1
17,1,1
18,1,-1
19,2,1
20,16,0.28125
21,2,0
22,1,-0.5
23,6,0.41667
24,1,1
25,3,0.33333
26,3,-0.33333
27,3,0.66667
28,3,-0.33333
29,1,1
30,3,-0.33333
31,2,0.25
32,2,0
33,2,1
34,1,1
35,2,1
36,1,1
37,1,1
38,3,-0.33333
39,4,0.625
40,1,-1
41,2,-1
42,3,-0.33333
43,2,0
44,1,1
45,1,1
46,1,1
47,1,1
48,1,1
49,3,0.33333
50,1,-1
51,11,0.95455
52,6,0.91667
53,1,0.5
54,1,1
55,4,0.375
56,1,1
57,1,1
58,1,0.5
59,1,1
60,3,1
61,1,0
62,3,0.16667
63,25,0.78
64,3,1
65,1,-1
66,2,0
67,1,-1
68,1,1
69,1,0.5
70,2,1
71,1,1
72,2,0
73,3,0.5
74,2,0.25
75,2,0
76,4,0.75
77,12,0.91667
78,7,0.85714
79,1,1
80,1,1
81,4,1
82,1,1
83,5,0.6
84,4,0.875
85,11,0.59091
86,1,1
87,1,1
88,6,0.83333
89,2,1
90,6,0.66667
91,15,0.63333
92,9,0.38889
93,1,-0.5
94,7,0.28571
95,1,0
96,3,1
97,6,0.58333
98,2,1
99,1,-1
100,1,1
101,1,-1
102,2,0.25
103,3,0.33333
104,3,1
105,1,-0.5
106,4,0.125
107,2,0.75
108,1,1
109,1,1
110,1,1
111,3,1
112,17,0.73529
113,1,0.5
114,1,-1
115,2,-1
116,35,0.14286
117,2,0.25
118,1,0.5
119,1,0.5
120,1,1
121,1,0.5
122,1,1
123,11,0.13636
124,1,1
125,1,1
126,1,0
127,15,0.53333
128,1,-1
129,3,0.83333
130,1,1
131,1,0
132,2,1
133,1,0
134,6,0
135,2,0.25
136,1,0.5
137,1,0
138,2,1
139,1,-0.5
140,1,1
141,1,0.5
142,1,1
143,1,1
144,8,0.8125
145,1,1
146,1,1
147,2,1
148,1,1
149,1,0
150,1,-0.5
151,1,-1
152,2,1
153,2,0
154,2,1
155,1,1
156,3,0.83333
157,2,0.5
158,1,-1
159,2,-0.25
160,2,0
161,1,0.5
162,2,0.25
163,6,1
164,1,0
165,1,0
166,1,-1
167,1,-0.5
168,1,1
169,12,0.91667
170,41,0.80488
171,4,0
172,1,1
173,19,0.10526
174,1,-0.5
175,8,0.625
176,1,-1
177,2,-1
178,2,1
179,1,0.5
180,40,0.0625
181,5,0.6
182,4,0
183,1,0.5
184,1,1
185,1,1
186,36,0.41667
187,7,0.71429
188,12,0.41667
189,1,1
190,1,1
191,2,0.25
192,1,1
193,4,0.875
194,13,0.69231
195,15,0.93333
196,1,-0.5
197,1,1
198,10,1
199,8,0.625
200,14,0.71429
201,17,0.58824
202,34,0.76471
203,1,1
204,6,1
205,3,-0.33333
206,1,1
207,2,1
208,12,0.66667
209,1,0
210,11,0.86364
211,8,0.5
212,1,0
213,1,1
214,5,1
215,1,1
216,1,1
217,1,1
218,1,1
219,1,1
220,3,0.16667
221,1,1
222,1,1
223,20,0.625
224,5,1
225,14,0.85714
226,2,0
227,1,0.5
228,6,0.91667
229,2,0.75
230,20,0.65
231,5,0.9
232,1,1
233,1,1
234,7,0.92857
235,12,0.66667
236,1,0.5
237,1,1
238,5,0.4
239,1,0
240,1,0
241,1,0.5
242,1,-0.5
243,1,1
244,4,0.375
245,2,1
246,1,1
247,1,1
248,1,1
249,1,1
250,1,1
251,1,1
252,1,1
253,1,-0.5
254,1,1
255,1,-0.5
256,1,1
257,1,1
258,2,0.25
259,1,-1
260,1,1
261,5,0.8
262,1,0
263,2,1
264,5,0.8
265,1,1
266,1,-1
267,1,0.5
268,2,0.75
269,1,-1
270,1,1
271,1,1
272,2,-0.25
273,1,1
274,6,0.75
275,5,0.8
276,3,0.66667
277,1,1
278,1,1
279,1,0.5
280,2,0
281,1,-1
282,3,1
283,2,1
284,2,1
285,2,0.25
286,1,1
287,3,0.16667
288,1,1
289,6,0.75
290,1,1
291,2,0.75
292,2,0.25
293,1,1
294,1,0
295,2,1
296,1,1
297,1,1
298,1,0.5
299,1,0
300,1,1
301,3,0.5
302,3,0.33333
303,2,1
304,1,1
305,2,0.25
306,7,0.85714
307,1,1
308,1,1
309,1,1
310,1,1
311,1,1
312,7,0.71429
313,9,0.88889
314,2,0.75
315,4,0.875
316,1,1
317,1,1
318,3,0.83333
319,1,1
320,1,1
321,1,1
322,1,0.5
323,4,1
324,1,1
325,1,1
326,1,1
327,1,1
328,3,1
329,1,1
330,7,0.57143
331,1,1
332,1,1
333,2,1
334,1,-0.5
335,1,1
336,8,0.75
337,2,0.75
338,1,-1
339,1,1
340,3,0.83333
341,1,1
342,2,1
343,3,-0.33333
344,1,1
345,3,0.83333
346,2,0
347,1,1
348,2,1
349,3,0.16667
350,4,0.625
351,2,1
352,1,1
353,4,0.875
354,3,0.33333
355,1,1
356,1,0.5
357,8,0.6875
358,5,0.2
359,2,0.75
360,11,0.90909
361,1,1
362,1,1
363,1,-1
364,4,0.375
365,42,0.88095
366,1,1
367,5,0.5
368,1,1
369,12,0.91667
370,2,0.75
371,1,1
372,1,1
373,2,1
374,1,1
375,2,0
376,1,1
377,1,1
378,1,0
379,7,1
380,15,0.76667
381,4,0.5
382,2,1
383,1,1
384,1,0.5
385,2,0.75
386,2,1
387,9,0.94444
388,1,1
389,1,1
390,2,1
391,1,-1
392,2,1
393,8,0.875
394,1,1
395,21,0.88095
396,3,1
397,2,1
398,32,0.76563
399,1,1
400,7,0
401,2,1
402,2,-1
403,1,-1
404,1,0
405,2,1
406,1,1
407,1,1
408,2,0.75
409,3,0.83333
410,2,0.25
411,24,0.83333
412,1,0
413,1,1
414,1,1
415,1,1
416,1,1
417,1,1
418,2,1
419,2,1
420,1,0.5
421,2,1
422,7,1
423,1,1
424,1,1
425,5,0.9
426,1,1
427,1,-1
428,1,1
429,3,0.16667
430,1,1
431,1,0.5
432,3,1
433,1,0.5
434,1,-1
435,1,-1
436,2,1
437,1,1
438,1,1
439,1,1
440,1,1
441,4,0
442,1,1
443,3,0.5
444,1,1
445,5,1
446,1,1
447,1,1
448,1,1
449,1,1
450,15,0.8
451,28,0.67857
452,4,1
453,3,1
454,1,0.5
455,1,1
456,1,1
457,1,1
458,1,1
459,2,1
460,1,1
461,4,1
462,3,0.66667
463,1,1
464,1,-0.5
465,1,1
466,2,0.5
467,1,1
468,1,0
469,2,0.25
470,2,1
471,1,1
472,2,0
473,1,1
474,1,1
475,1,0.5
476,1,1
477,6,1
478,2,1
479,1,-0.5
480,4,1
481,1,1
482,1,-0.5
483,1,1
484,1,-1
485,4,1
486,1,1
487,2,1
488,1,1
489,2,1
490,7,0.42857
491,1,0
492,2,0.75
493,1,1
494,1,-0.5
495,16,0.65625
496,1,1
497,1,1
498,2,0.75
499,8,0.375
500,2,1
501,10,0.35
502,1,1
503,1,1
504,3,1
505,70,0.63571
506,5,0.8
507,2,0.5
508,2,1
509,2,1
510,2,1
511,1,1
512,6,0.91667
513,1,1
514,2,0
515,1,1
516,2,0.5
517,4,0.5
518,1,1
519,2,1
520,1,1
521,1,0.5
522,3,1
523,7,0.78571
524,6,0.66667
525,3,1
526,3,-0.33333
527,6,0
528,1,1
529,1,1
530,3,0.16667
531,1,1
532,2,0
533,1,1
534,1,1
535,1,0.5
536,1,1
537,1,1
538,2,1
539,3,1
540,1,-1
541,1,1
542,1,1
543,1,1
544,2,1
545,1,0.5
546,2,1
547,4,0.25
548,21,0.78571
549,1,0.5
550,1,1
551,1,1
552,5,0.7
553,13,0.88462
554,1,1
555,1,1
556,2,0
557,1,0.5
558,1,0
559,2,1
560,3,0.33333
561,2,0.25
562,1,1
563,1,1
564,1,0.5
565,2,0.5
566,1,1
567,2,0.5
568,1,1
569,2,1
570,2,0
571,1,-1
572,1,0.5
573,3,1
574,2,0.25
575,1,-1
576,1,1
577,1,1
578,3,0.33333
579,1,1
580,1,-1
581,2,0.5
582,1,1
583,1,1
584,6,0.66667
585,3,0.33333
586,1,1
587,1,1
588,21,0.52381
589,1,1
590,1,1
591,5,0.7
592,4,0.5
593,2,1
594,4,0.25
595,4,1
596,13,0.84615
597,2,1
598,16,0.71875
599,21,0.09524
600,2,1
601,2,0.25
602,2,0.75
603,2,0.25
604,1,-1
605,1,1
606,1,-1
607,14,0.89286
608,1,0.5
609,5,0.6
610,1,-1
611,2,1
612,1,-1
613,1,1
614,50,-0.18
615,1,1
616,1,-0.5
617,11,0.72727
618,3,0.5
619,1,1
620,5,0.6
621,3,0.33333
622,2,1
623,2,0.75
624,4,0.5
625,4,0.5
626,1,0.5
627,1,-1
628,2,1
629,1,1
630,1,1
631,1,1
632,9,1
633,1,-0.5
634,9,0
635,1,1
636,2,1
637,1,0
638,1,1
639,7,0.64286
640,7,1
641,1,1
642,7,0.85714
643,10,0.35
644,3,0.16667
645,2,0.75
646,2,1
647,4,0.875
648,2,0
649,1,-1
650,2,0.75
651,18,0.44444
652,2,0
653,3,0.33333
654,2,0.75
655,3,1
656,5,0.8
657,2,0.75
658,11,0.95455
659,1,1
660,1,0.5
661,3,1
662,1,1
663,5,0.9
664,1,1
665,3,0.83333
666,1,1
667,1,0.5
668,3,0.83333
669,1,0
670,2,1
671,4,1
672,5,1
673,27,-0.14815
674,1,0.5
675,1,1
676,5,0.8
677,2,0.25
678,2,0.75
679,1,1
680,3,0.83333
681,16,0.375
682,3,0.33333
683,1,1
684,6,0.58333
685,1,0.5
686,3,0.83333
687,9,1
688,1,0
689,1,0.5
690,2,1
691,1,0
692,2,1
693,1,1
694,4,0.125
695,1,-1
696,2,0.75
697,3,0
698,1,0
699,2,0.75
700,4,0.375
701,2,1
702,1,0
703,137,0.22263
704,2,0.25
705,558,0.8172
706,171,0.6345
707,3,1
708,3,0.83333
709,1,1
710,3,1
711,146,0.86301
712,92,0.88043
713,1,1
714,7,0.35714
715,2,1
716,1,1
717,2,0.5
718,7,0.07143
719,9,0.61111
720,377,0.58753
721,9,0.55556
722,60,0.28333
723,6,-0.5
724,7,0.57143
725,11,0.90909
726,55,0.55455
727,7,0.42857
728,1,0.5
729,12,0.70833
730,1,-1
731,48,0.64583
732,54,0.55556
733,143,0.43706
734,48,0.55208
735,110,0.40455
736,1,0.5
737,36,0.44444
