0.30136986,0.04413121,0.80000000,0.02174022,0.00000000,0.39795918
0.45205479,0.04805174,0.80000000,0.00000000,0.00000000,0.12244898
0.28767123,0.13758131,0.53333333,0.00000000,0.00000000,0.39795918
0.49315068,0.15048626,0.40000000,0.00000000,0.00000000,0.39795918
0.15068493,0.22063507,0.80000000,0.00000000,0.00000000,0.39795918
0.27397260,0.18421909,0.86666667,0.00000000,0.00000000,0.39795918
0.43835616,0.10006123,0.26666667,0.00000000,0.00000000,0.15306122
0.47945205,0.13351938,0.53333333,0.00000000,0.00000000,0.44897959
0.19178082,0.02266129,0.86666667,0.14084141,0.00000000,0.50000000
0.34246575,0.09956194,0.80000000,0.05178052,0.00000000,0.39795918
0.27397260,0.18143311,0.60000000,0.00000000,0.00000000,0.80612245
0.17808219,0.08728144,0.80000000,0.00000000,0.00000000,0.39795918
0.08219178,0.07441031,0.80000000,0.00000000,0.00000000,0.29591837
0.20547945,0.13039175,0.73333333,0.00000000,0.00000000,0.50000000
0.31506849,0.07407204,0.66666667,0.00000000,0.00000000,0.39795918
0.23287671,0.15776986,0.20000000,0.00000000,0.00000000,0.44897959
0.10958904,0.11127077,0.53333333,0.00000000,0.00000000,0.34693878
0.20547945,0.11808215,0.53333333,0.00000000,0.00000000,0.39795918
0.28767123,0.01123187,0.40000000,0.00000000,0.00000000,0.50000000
0.35616438,0.18935604,0.86666667,0.00000000,0.00000000,0.44897959
0.31506849,0.12261495,1.00000000,0.00000000,0.00000000,0.60204082
0.50684932,0.19610179,0.53333333,0.00000000,0.00000000,0.19387755
0.24657534,0.04367725,0.26666667,0.00000000,0.00000000,0.39795918
0.35616438,0.07086864,0.40000000,0.00000000,0.46877870,0.39795918
0.57534247,0.06544146,0.53333333,0.00000000,0.00000000,0.39795918
0.53424658,0.13839654,0.80000000,0.00000000,0.00000000,0.39795918
0.02739726,0.10554591,0.53333333,0.00000000,0.00000000,0.39795918
0.50684932,0.11360821,0.60000000,0.00000000,0.00000000,0.60204082
0.30136986,0.24015384,0.53333333,0.00000000,0.00000000,0.80612245
0.43835616,0.12250806,0.53333333,0.00000000,0.00000000,0.39795918
0.08219178,0.12071050,0.73333333,0.00000000,0.00000000,0.52040816
0.04109589,0.17165782,0.60000000,0.00000000,0.00000000,0.43877551
0.38356164,0.25346810,0.80000000,0.00000000,0.32323232,0.39795918
0.17808219,0.03224783,0.60000000,0.00000000,0.00000000,0.39795918
