672797,843231
179240,577011
422943,804253
813239,139752
110877,562558
348847,425164
797233,713358
868025,569296
566609,537592
836874,555991
146924,565933
823250,732088
324055,590810
799903,784535
509039,173839
407289,798870
339732,163158
611357,393577
848137,87922
860563,534839
256082,831969
482628,171320
810903,332925
611508,503220
297110,556485
351883,890475
317675,838127
358652,186358
375233,399429
416039,730594
803405,317316
244743,830888
374695,563163
142575,517378
152584,564548
781260,737962
264627,808661
801782,318281
920249,551171
119535,551857
516085,195504
885379,603686
595193,576508
620975,564344
267799,847911
294832,124284
163477,561507
576987,392508
360945,167952
600202,622079
562356,383175
194033,340466
801326,315779
181227,347052
335003,151395
616468,394118
239505,885057
240028,849354
376444,371957
151099,518008
412541,806622
814108,344096
422198,724557
330482,571217
811748,766105
344770,570309
635242,356290
394912,755947
701017,931252
332884,533990
617910,592293
608298,573748
520782,134308
680969,838864
675988,841317
806176,320301
415417,785827
845303,150476
597418,538362
551291,576721
399942,385908
589112,536573
264798,767716
815455,755486
190634,357254
320000,162605
684558,878573
867801,548156
605876,550640
662293,872590
406233,813072
424228,442208
123905,508486
800390,309948
402252,414628
509173,178051
821428,153468
185966,359964
140047,540043
563182,367521
599123,616977
861193,573954
797834,297329
617444,397675
611318,581584
807401,314610
844617,499013
396621,381952
683156,877209
438437,730300
700962,927047
339288,588052
415933,422485
891515,520429
405350,762342
428667,451233
418621,840463
414317,828815
773955,239849
357014,148222
637332,414017
529409,157228
398795,472619
496069,102201
603945,361794
805372,313397
336585,420977
141238,557986
325125,564342
681053,892766
512733,174091
875625,599766
619628,399433
302582,134124
344237,573700
837307,548214
232331,872896
250921,819639
564416,878492
308748,199866
405652,622938
178495,373915
305901,166656
345674,579033
806131,312752
859492,572224
639463,847461
222682,806314
333883,276840
146183,622188
375353,117180
697161,840318
237689,839510
875311,542259
182239,333302
627206,402647
396520,405610
712262,856869
925732,210388
460616,174810
813645,328765
829133,735488
862334,747768
791199,164843
158060,525533
352220,602793
385338,440797
351815,574947
559078,570088
666315,872311
135284,555664
297177,88467
504243,237336
602335,433298
671235,856653
846622,553552
418086,394699
76661,531044
229131,842806
248570,843156
394708,739061
251032,876118
402109,430185
808644,326320
154964,554923
492415,829655
594112,399331
170816,547069
636807,424537
571043,347389
350056,566657
813173,354777
559877,401053
534461,178056
260096,530550
247613,815836
662177,420431
846936,161313
598184,531473
798983,325682
363437,77975
522728,184704
297022,574097
597173,575538
593879,444161
828531,731300
328438,532686
894268,532597
376145,414107
582176,630383
291228,101272
567565,573952
505603,147517
253899,862843
883537,210648
800231,732106
522993,595581
207804,354938
824475,518063
585195,555011
434581,123267
473514,788780
871544,592403
820238,732928
333805,148479
334549,579199
313609,860065
318192,170844
