1,1,5.0000
2,2,4.0000
3,1,4.0000
4,1,1.0000
5,1,5.0000
6,1,5.0000
7,1,5.0000
8,1,5.0000
9,3,4.3333
10,1,5.0000
11,1,5.0000
12,2,5.0000
13,2,5.0000
14,2,5.0000
15,1,5.0000
16,1,5.0000
17,1,5.0000
18,1,1.0000
19,2,5.0000
20,16,3.5625
21,2,3.0000
22,1,2.0000
23,6,3.8333
24,1,5.0000
25,3,3.6667
26,3,2.3333
27,3,4.3333
28,3,2.3333
29,1,5.0000
30,3,2.3333
31,2,3.5000
32,2,3.0000
33,2,5.0000
34,1,5.0000
35,2,5.0000
36,1,5.0000
37,1,5.0000
38,3,2.3333
39,4,4.2500
40,1,1.0000
41,2,1.0000
42,3,2.3333
43,2,3.0000
44,1,5.0000
45,1,5.0000
46,1,5.0000
47,1,5.0000
48,1,5.0000
49,3,3.6667
50,1,1.0000
51,11,4.9091
52,6,4.8333
53,1,4.0000
54,1,5.0000
55,4,3.7500
56,1,5.0000
57,1,5.0000
58,1,4.0000
59,1,5.0000
60,3,5.0000
61,1,3.0000
62,3,3.3333
63,25,4.5600
64,3,5.0000
65,1,1.0000
66,2,3.0000
67,1,1.0000
68,1,5.0000
69,1,4.0000
70,2,5.0000
71,1,5.0000
72,2,3.0000
73,3,4.0000
74,2,3.5000
75,2,3.0000
76,4,4.5000
77,12,4.8333
78,7,4.7143
79,1,5.0000
80,1,5.0000
81,4,5.0000
82,1,5.0000
83,5,4.2000
84,4,4.7500
85,11,4.1818
86,1,5.0000
87,1,5.0000
88,6,4.6667
89,2,5.0000
90,6,4.3333
91,15,4.2667
92,9,3.7778
93,1,2.0000
94,7,3.5714
95,1,3.0000
96,3,5.0000
97,6,4.1667
98,2,5.0000
99,1,1.0000
100,1,5.0000
101,1,1.0000
102,2,3.5000
103,3,3.6667
104,3,5.0000
105,1,2.0000
106,4,3.2500
107,2,4.5000
108,1,5.0000
109,1,5.0000
110,1,5.0000
111,3,5.0000
112,17,4.4706
113,1,4.0000
114,1,1.0000
115,2,1.0000
116,35,3.2857
117,2,3.5000
118,1,4.0000
119,1,4.0000
120,1,5.0000
121,1,4.0000
122,1,5.0000
123,11,3.2727
124,1,5.0000
125,1,5.0000
126,1,3.0000
127,15,4.0667
128,1,1.0000
129,3,4.6667
130,1,5.0000
131,1,3.0000
132,2,5.0000
133,1,3.0000
134,6,3.0000
135,2,3.5000
136,1,4.0000
137,1,3.0000
138,2,5.0000
139,1,2.0000
140,1,5.0000
141,1,4.0000
142,1,5.0000
143,1,5.0000
144,8,4.6250
145,1,5.0000
146,1,5.0000
147,2,5.0000
148,1,5.0000
149,1,3.0000
150,1,2.0000
151,1,1.0000
152,2,5.0000
153,2,3.0000
154,2,5.0000
155,1,5.0000
156,3,4.6667
157,2,4.0000
158,1,1.0000
159,2,2.5000
160,2,3.0000
161,1,4.0000
162,2,3.5000
163,6,5.0000
164,1,3.0000
165,1,3.0000
166,1,1.0000
167,1,2.0000
168,1,5.0000
169,12,4.8333
170,41,4.6098
171,4,3.0000
172,1,5.0000
173,19,3.2105
174,1,2.0000
175,8,4.2500
176,1,1.0000
177,2,1.0000
178,2,5.0000
179,1,4.0000
180,40,3.1250
181,5,4.2000
182,4,3.0000
183,1,4.0000
184,1,5.0000
185,1,5.0000
186,36,3.8333
187,7,4.4286
188,12,3.8333
189,1,5.0000
190,1,5.0000
191,2,3.5000
192,1,5.0000
193,4,4.7500
194,13,4.3846
195,15,4.8667
196,1,2.0000
197,1,5.0000
198,10,5.0000
199,8,4.2500
200,14,4.4286
201,17,4.1765
202,34,4.5294
203,1,5.0000
204,6,5.0000
205,3,2.3333
206,1,5.0000
207,2,5.0000
208,12,4.3333
209,1,3.0000
210,11,4.7273
211,8,4.0000
212,1,3.0000
213,1,5.0000
214,5,5.0000
215,1,5.0000
216,1,5.0000
217,1,5.0000
218,1,5.0000
219,1,5.0000
220,3,3.3333
221,1,5.0000
222,1,5.0000
223,20,4.2500
224,5,5.0000
225,14,4.7143
226,2,3.0000
227,1,4.0000
228,6,4.8333
229,2,4.5000
230,20,4.3000
231,5,4.8000
232,1,5.0000
233,1,5.0000
234,7,4.8571
235,12,4.3333
236,1,4.0000
237,1,5.0000
238,5,3.8000
239,1,3.0000
240,1,3.0000
241,1,4.0000
242,1,2.0000
243,1,5.0000
244,4,3.7500
245,2,5.0000
246,1,5.0000
