123373,686
123793,1714
124204,801
124553,493
125424,466
125465,883
125564,612
126335,2241
127081,266
127495,460
127865,1393
128730,333
128959,516
129831,210
130259,914
130727,431
131117,981
131533,1091
131698,370
132135,427
132738,1582
133584,208
134015,440
134393,396
134849,312
135459,155
135750,386
136110,1197
136860,708
137585,1100
138431,488
139086,524
139792,129
140321,455
140877,160
141300,229
141548,249
141688,398
141761,285
142179,429
143094,398
144051,500
144585,189
144714,356
144727,147
144931,166
145417,74
145906,1478
146684,498
147020,43
147440,94
147594,482
148089,434
148690,250
149459,67
149655,107
149739,310
149913,107
150138,97
150752,103
151551,194
152510,105
152662,485
152836,794
152998,88
153475,519
154002,626
154652,261
154823,167
155381,150
155735,169
155820,92
156607,120
157448,66
158028,178
158794,59
159395,56
159931,139
160346,71
160612,241
161541,145
162491,42
162634,402
163328,135
164051,213
164593,251
165468,91
166006,402
166633,804
167112,157
168012,76
168592,529
168610,532
169179,90
169961,185
170762,19
171284,28
172027,984
172914,307
173235,72
174086,1724
174258,145
174391,136
174799,30
175496,114
175600,73
176025,96
176490,198
177394,81
178058,202
178429,66
178527,89
178753,40
179124,65
180014,120
180843,321
181161,48
181453,176
181737,135
182578,227
182915,134
183194,216
183200,117
183945,142
184374,300
185182,85
185226,85
185800,96
186629,23
187164,86
187477,118
187984,128
188052,209
188485,65
189303,23
190238,56
190529,40
190793,59
191243,57
191514,36
192258,43
193179,346
193361,84
194128,62
194182,157
194232,60
194369,27
195076,151
195124,111
195406,13
195613,51
196197,10
196859,168
197170,291
197391,69
198271,41
199231,134
199457,118
200269,74
200393,79
200640,2
201534,11
202172,7
203040,1
203856,153
204063,137
204824,1
205656,4
206510,10
206536,48
206849,3
207710,23
208647,41
209001,15
209578,26
209668,15
210180,6
211146,17
211662,6
212624,13
213089,20
213422,5
214082,1
214411,9
215329,2
216048,15
216159,13
216959,39
217243,3
217822,30
217917,1
218606,119
218762,13
219061,12
219319,6
220185,1
220435,10
221326,5
221704,31
221823,8
222318,53
222467,37
222762,29
223146,26
224069,7
224876,69
225221,3
226072,60
226278,32
226529,23
226564,25
227442,29
227716,106
227818,64
228171,3
228702,56
229056,3
229145,51
230083,1
230856,23
230875,17
231133,46
231418,36
231466,15
231716,17
232082,42
232383,28
232899,20
233468,17
233596,85
233953,77
234144,68
234276,27
234372,19
234407,27
235073,11
235441,28
236205,3
236557,41
237481,1
237589,18
237896,5
237957,5
238164,6
238402,20
239232,9
239986,9
240049,7
240137,46
240208,74
240372,1
240913,30
241019,92
241461,241
241759,107
242661,33
242782,48
243449,24
244379,20
244945,7
245079,15
245795,5
246037,13
246463,13
247125,59
247349,1
247465,16
247543,7
247599,19
247960,1
248116,5
248794,3
249458,6
250315,7
251296,9
251937,22
252102,27
252891,9
253667,67
254238,18
254493,167
254960,114
255241,11
255476,34
255986,92
256646,48
257262,33
258206,84
259136,51
259934,11
260887,3
261679,15
261938,3
262756,10
263699,144
263981,85
264165,13
264441,2
265428,16
265806,173
266651,39
267405,35
267521,3
268000,15
268250,10
268562,134
269172,89
269371,44
269950,20
270563,2
271412,18
271428,10
271624,15
272388,92
272842,17
273492,20
274182,7
275088,7
275231,3
276056,10
276259,15
276603,24
276763,87
277251,5
277270,10
277366,10
278104,46
278878,38
279547,28
279859,30
280443,7
280734,60
281431,33
282220,9
283107,46
283584,25
283978,17
284665,72
285225,55
286193,10
286495,24
287235,28
287475,57
288472,72
288700,11
288924,3
289886,7
290624,11
290919,15
291089,5
291364,30
291513,1
291676,17
292441,19
293358,35
293370,24
293711,37
294486,7
294537,2
295072,40
295304,16
295362,39
295745,9
296430,41
296781,12
297536,47
297978,4
298336,35
298830,33
299080,17
299987,59
300980,19
